pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_winner_code,latest_winner_code,first_point_margin_team_a,latest_point_margin_team_a,margin_shift_team_a,winner_changed
B16NESVC1NE__B16SAVBC1XL,B16NESVC1NE,NE Storm 16 Lightning,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-02-01,2026-02-01,B16SAVBC1XL,B16SAVBC1XL,-12.0,-12.0,0.0,False
B16NESVC1NE__B16SJJVB2NE,B16NESVC1NE,NE Storm 16 Lightning,B16SJJVB2NE,SMASH Boys 16's Fire,B16,1,2026-03-15,2026-03-15,B16SJJVB2NE,B16SJJVB2NE,-15.0,-15.0,0.0,False
B16NESVC1NE__B16SJVBC1NE,B16NESVC1NE,NE Storm 16 Lightning,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2025-11-23,2025-11-23,B16NESVC1NE,B16NESVC1NE,12.0,12.0,0.0,False
B16NESVC1NE__B16SYRVB1XL,B16NESVC1NE,NE Storm 16 Lightning,B16SYRVB1XL,SVC 16 1 Boys,B16,1,2026-01-18,2026-01-18,B16SYRVB1XL,B16SYRVB1XL,-21.0,-21.0,0.0,False
B16NESVC1NE__B16TACCU1GE,B16NESVC1NE,NE Storm 16 Lightning,B16TACCU1GE,Accuracy 16 Champ,B16,1,2025-11-22,2025-11-22,B16TACCU1GE,B16TACCU1GE,-4.0,-4.0,0.0,False
B16NESVC1NE__B16TTVBC1NE,B16NESVC1NE,NE Storm 16 Lightning,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-01-17,2026-01-17,B16NESVC1NE,B16NESVC1NE,5.0,5.0,0.0,False
B16NESVC2NE__B16SAVBC1XL,B16NESVC2NE,NE Storm 16 Monsoon,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-03-14,2026-03-14,B16SAVBC1XL,B16SAVBC1XL,-25.0,-25.0,0.0,False
B16NEVBC1NE__B16RRJVB1NE,B16NEVBC1NE,NEVBC Boys 16.1,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2025-12-21,2025-12-21,B16NEVBC1NE,B16NEVBC1NE,29.0,29.0,0.0,False
B16NEVBC1NE__B16SAVBC1XL,B16NEVBC1NE,NEVBC Boys 16.1,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2025-12-20,2025-12-20,B16NEVBC1NE,B16NEVBC1NE,5.0,5.0,0.0,False
B16NEVBC1NE__B16SJJVB1NE,B16NEVBC1NE,NEVBC Boys 16.1,B16SJJVB1NE,SMASH Boys 16-1,B16,1,2026-01-31,2026-01-31,B16SJJVB1NE,B16SJJVB1NE,-16.0,-16.0,0.0,False
B16NEVBC2NE__B16PVJVB2NE,B16NEVBC2NE,NEVBC Boys 16.2,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-01-31,2026-01-31,B16NEVBC2NE,B16NEVBC2NE,22.0,22.0,0.0,False
B16NEVBC2NE__B16RRJVB3NE,B16NEVBC2NE,NEVBC Boys 16.2,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-01-31,2026-01-31,B16NEVBC2NE,B16NEVBC2NE,21.0,21.0,0.0,False
B16NEVBC2NE__B16SAVBC1XL,B16NEVBC2NE,NEVBC Boys 16.2,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-02-01,2026-02-01,B16SAVBC1XL,B16SAVBC1XL,-13.0,-13.0,0.0,False
B16NEVBC2NE__B16SJVBC1NE,B16NEVBC2NE,NEVBC Boys 16.2,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-03-15,2026-03-15,B16NEVBC2NE,B16NEVBC2NE,5.0,5.0,0.0,False
B16NEVBC3NE__B16RRJVB3NE,B16NEVBC3NE,NEVBC Boys 16 Blue,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-03-14,2026-03-14,B16RRJVB3NE,B16RRJVB3NE,-8.0,-8.0,0.0,False
B16NEVBC3NE__B16SAVBC1XL,B16NEVBC3NE,NEVBC Boys 16 Blue,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-03-15,2026-03-15,B16SAVBC1XL,B16SAVBC1XL,-19.0,-19.0,0.0,False
B16NEVBC4NE__B16PVJVB2NE,B16NEVBC4NE,NEVBC Boys 16 Orange,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-03-14,2026-03-14,B16PVJVB2NE,B16PVJVB2NE,-13.0,-13.0,0.0,False
B16NYCVA1GE__B16RRJVB1NE,B16NYCVA1GE,NYC VBA 16 Hudson,B16RRJVB1NE,Boston United Boys 16 National 1,B16,1,2026-02-07,2026-02-07,B16NYCVA1GE,B16NYCVA1GE,10.0,10.0,0.0,False
B16NYCVA1GE__B16SJJVB1NE,B16NYCVA1GE,NYC VBA 16 Hudson,B16SJJVB1NE,SMASH Boys 16-1,B16,1,2026-02-01,2026-02-01,B16SJJVB1NE,B16SJJVB1NE,-18.0,-18.0,0.0,False
B16NYCVA1GE__B16SJVBC1NE,B16NYCVA1GE,NYC VBA 16 Hudson,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-02-06,2026-02-06,B16NYCVA1GE,B16NYCVA1GE,14.0,14.0,0.0,False
B16NYCVA1GE__B16TTVBC1NE,B16NYCVA1GE,NYC VBA 16 Hudson,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-01-31,2026-01-31,B16NYCVA1GE,B16NYCVA1GE,6.0,6.0,0.0,False
B16PVJVB1NE__B16PVJVB2NE,B16PVJVB1NE,PV Boys 16 1,B16PVJVB2NE,PV Boys 16 2,B16,1,2026-02-01,2026-02-01,B16PVJVB2NE,B16PVJVB2NE,-8.0,-8.0,0.0,False
B16PVJVB1NE__B16RRJVB3NE,B16PVJVB1NE,PV Boys 16 1,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-01-31,2026-01-31,B16RRJVB3NE,B16RRJVB3NE,-9.0,-9.0,0.0,False
B16PVJVB1NE__B16SAVBC1XL,B16PVJVB1NE,PV Boys 16 1,B16SAVBC1XL,Sporting Albany Boys 16u,B16,1,2026-03-14,2026-03-14,B16SAVBC1XL,B16SAVBC1XL,-15.0,-15.0,0.0,False
B16PVJVB1NE__B16SYRVB1XL,B16PVJVB1NE,PV Boys 16 1,B16SYRVB1XL,SVC 16 1 Boys,B16,1,2026-01-17,2026-01-17,B16SYRVB1XL,B16SYRVB1XL,-19.0,-19.0,0.0,False
B16PVJVB1NE__B16TTVBC1NE,B16PVJVB1NE,PV Boys 16 1,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-01-18,2026-01-18,B16PVJVB1NE,B16PVJVB1NE,7.0,7.0,0.0,False
B16PVJVB2NE__B16RRJVB3NE,B16PVJVB2NE,PV Boys 16 2,B16RRJVB3NE,Boston United Boys 16 Select 1,B16,1,2026-01-17,2026-01-17,B16RRJVB3NE,B16RRJVB3NE,-7.0,-7.0,0.0,False
B16RRJVB1NE__B16SJJVB2NE,B16RRJVB1NE,Boston United Boys 16 National 1,B16SJJVB2NE,SMASH Boys 16's Fire,B16,1,2025-12-21,2025-12-21,B16SJJVB2NE,B16SJJVB2NE,-23.0,-23.0,0.0,False
B16RRJVB1NE__B16TACCU1GE,B16RRJVB1NE,Boston United Boys 16 National 1,B16TACCU1GE,Accuracy 16 Champ,B16,1,2025-11-22,2025-11-22,B16RRJVB1NE,B16RRJVB1NE,6.0,6.0,0.0,False
B16RRJVB1NE__B16TTVBC1NE,B16RRJVB1NE,Boston United Boys 16 National 1,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2026-03-14,2026-03-14,B16RRJVB1NE,B16RRJVB1NE,5.0,5.0,0.0,False
B16SAVBC1XL__B16SJJVB2NE,B16SAVBC1XL,Sporting Albany Boys 16u,B16SJJVB2NE,SMASH Boys 16's Fire,B16,1,2025-12-20,2025-12-20,B16SJJVB2NE,B16SJJVB2NE,-3.0,-3.0,0.0,False
B16SJJVB1NE__B17CAPIT2XL,B16SJJVB1NE,SMASH Boys 16-1,B17CAPIT2XL,CSVC 17 SKYLIGHT,MIXED,1,2025-12-20,2025-12-20,B16SJJVB1NE,B16SJJVB1NE,24.0,24.0,0.0,False
B16SJJVB1NE__B17PVJVB1NE,B16SJJVB1NE,SMASH Boys 16-1,B17PVJVB1NE,PV Boys 17 1,MIXED,1,2025-12-20,2025-12-20,B16SJJVB1NE,B16SJJVB1NE,15.0,15.0,0.0,False
B16SJJVB1NE__B17SJJVB3NE,B16SJJVB1NE,SMASH Boys 16-1,B17SJJVB3NE,SMASH Boys 17's Shock,MIXED,1,2025-12-20,2025-12-20,B16SJJVB1NE,B16SJJVB1NE,15.0,15.0,0.0,False
B16SJJVB1NE__B18PVJVB3NE,B16SJJVB1NE,SMASH Boys 16-1,B18PVJVB3NE,PV Boys 18 3,MIXED,1,2025-12-21,2025-12-21,B16SJJVB1NE,B16SJJVB1NE,9.0,9.0,0.0,False
B16SJJVB1NE__B18SJJVB3NE,B16SJJVB1NE,SMASH Boys 16-1,B18SJJVB3NE,SMASH Boys 18's Surge,MIXED,1,2025-12-21,2025-12-21,B16SJJVB1NE,B16SJJVB1NE,9.0,9.0,0.0,False
B16SJJVB2NE__B16SJVBC1NE,B16SJJVB2NE,SMASH Boys 16's Fire,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16,1,2026-03-14,2026-03-14,B16SJJVB2NE,B16SJJVB2NE,11.0,11.0,0.0,False
B16SJVBC1NE__B16TACCU1GE,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16TACCU1GE,Accuracy 16 Champ,B16,1,2025-11-23,2025-11-23,B16TACCU1GE,B16TACCU1GE,-18.0,-18.0,0.0,False
B16SJVBC1NE__B16TTVBC1NE,B16SJVBC1NE,South County Juniors Boys 16's Blue,B16TTVBC1NE,SLAM 16 1 Boys,B16,1,2025-11-22,2025-11-22,B16TTVBC1NE,B16TTVBC1NE,-3.0,-3.0,0.0,False
B16SPTMC3GE__B16SPTMC6GE,B16SPTMC3GE,Sportime 16 3,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-08,2026-02-08,B16SPTMC3GE,B16SPTMC3GE,4.0,4.0,0.0,False
B16SPTMC4GE__B16SPTMC6GE,B16SPTMC4GE,Sportime 16 4,B16SPTMC6GE,Sportime 16 Lynbrook,B16,1,2026-02-07,2026-02-07,B16SPTMC6GE,B16SPTMC6GE,-18.0,-18.0,0.0,False
B17117902XX__B17LIFRY1GE,B17117902XX,Torrimar 17 2,B17LIFRY1GE,LI Fury 17 1,B17,1,2026-02-08,2026-02-08,B17117902XX,B17117902XX,2.0,2.0,0.0,False
B17117902XX__B17MVPVA2NE,B17117902XX,Torrimar 17 2,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2026-02-06,2026-02-06,B17117902XX,B17117902XX,8.0,8.0,0.0,False
B17117902XX__B17RIVAL1GE,B17117902XX,Torrimar 17 2,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-06,2026-02-06,B17117902XX,B17117902XX,16.0,16.0,0.0,False
B17117902XX__B17ROYAL1NO,B17117902XX,Torrimar 17 2,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-08,2026-02-08,B17117902XX,B17117902XX,9.0,9.0,0.0,False
B17117902XX__B17SPTMC3GE,B17117902XX,Torrimar 17 2,B17SPTMC3GE,Sportime 17 3,B17,1,2026-02-08,2026-02-08,B17117902XX,B17117902XX,0.0,0.0,0.0,False
B17117902XX__B17SPTMC6GE,B17117902XX,Torrimar 17 2,B17SPTMC6GE,Sportime 17 Lynbrook 2,B17,1,2026-02-06,2026-02-06,B17117902XX,B17117902XX,7.0,7.0,0.0,False
B17117902XX__B17XTREM1GE,B17117902XX,Torrimar 17 2,B17XTREM1GE,Xtreme 17 National Braulio,B17,1,2026-02-07,2026-02-07,B17117902XX,B17117902XX,4.0,4.0,0.0,False
B17ALLIN1FL__B17DIGSV1GE,B17ALLIN1FL,AVA 17 Boys,B17DIGSV1GE,Digs Boys 17 Red,B17,1,2026-02-07,2026-02-07,B17ALLIN1FL,B17ALLIN1FL,16.0,16.0,0.0,False
B17ALLIN1FL__B17NYCIV1GE,B17ALLIN1FL,AVA 17 Boys,B17NYCIV1GE,NYC Impact 17U National,B17,1,2026-02-08,2026-02-08,B17ALLIN1FL,B17ALLIN1FL,4.0,4.0,0.0,False
B17ALLIN1FL__B17RRJVB1NE,B17ALLIN1FL,AVA 17 Boys,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-02-07,2026-02-07,B17ALLIN1FL,B17ALLIN1FL,12.0,12.0,0.0,False
B17ALLIN1FL__B17SPTMC5GE,B17ALLIN1FL,AVA 17 Boys,B17SPTMC5GE,Sportime 17 Lynbrook,B17,1,2026-02-06,2026-02-06,B17ALLIN1FL,B17ALLIN1FL,24.0,24.0,0.0,False
B17BVJVB1NE__B17CAPIT1XL,B17BVJVB1NE,Blast 17 Ignite,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17,1,2026-03-14,2026-03-14,B17CAPIT1XL,B17CAPIT1XL,-14.0,-14.0,0.0,False
B17BVJVB1NE__B17CAPIT2XL,B17BVJVB1NE,Blast 17 Ignite,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,1,2026-01-17,2026-01-17,B17BVJVB1NE,B17BVJVB1NE,11.0,11.0,0.0,False
B17BVJVB1NE__B17LHVBC1NE,B17BVJVB1NE,Blast 17 Ignite,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17,1,2026-01-31,2026-01-31,B17BVJVB1NE,B17BVJVB1NE,9.0,9.0,0.0,False
B17BVJVB1NE__B17LHVBC2NE,B17BVJVB1NE,Blast 17 Ignite,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,1,2026-01-17,2026-01-17,B17BVJVB1NE,B17BVJVB1NE,20.0,20.0,0.0,False
B17BVJVB1NE__B17MVPVA1NE,B17BVJVB1NE,Blast 17 Ignite,B17MVPVA1NE,MVP BOS 17 Black,B17,1,2026-01-31,2026-01-31,B17BVJVB1NE,B17BVJVB1NE,10.0,10.0,0.0,False
B17BVJVB1NE__B17PVJVB2NE,B17BVJVB1NE,Blast 17 Ignite,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-01-17,2026-01-17,B17BVJVB1NE,B17BVJVB1NE,13.0,13.0,0.0,False
B17BVJVB1NE__B17SJJVB1NE,B17BVJVB1NE,Blast 17 Ignite,B17SJJVB1NE,SMASH Boys 17-1,B17,1,2026-01-31,2026-01-31,B17SJJVB1NE,B17SJJVB1NE,-17.0,-17.0,0.0,False
B17BVJVB1NE__B17SJJVB3NE,B17BVJVB1NE,Blast 17 Ignite,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2026-02-01,2026-02-01,B17SJJVB3NE,B17SJJVB3NE,-18.0,-18.0,0.0,False
B17BVJVB1NE__B17SJVBC1NE,B17BVJVB1NE,Blast 17 Ignite,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2025-11-22,2025-11-22,B17SJVBC1NE,B17SJVBC1NE,-10.0,-10.0,0.0,False
B17BVJVB1NE__B17SYRVB1XL,B17BVJVB1NE,Blast 17 Ignite,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-19,2026-01-19,B17SYRVB1XL,B17SYRVB1XL,-17.0,-17.0,0.0,False
B17CAMYV1NE__B17CAPIT2XL,B17CAMYV1NE,CYVB 17 1,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,1,2026-01-18,2026-01-18,B17CAMYV1NE,B17CAMYV1NE,3.0,3.0,0.0,False
B17CAMYV1NE__B17LHVBC2NE,B17CAMYV1NE,CYVB 17 1,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,1,2025-11-23,2025-11-23,B17CAMYV1NE,B17CAMYV1NE,8.0,8.0,0.0,False
B17CAMYV1NE__B17MMVBC1NE,B17CAMYV1NE,CYVB 17 1,B17MMVBC1NE,Mayhem 17 1,B17,1,2025-11-23,2025-11-23,B17CAMYV1NE,B17CAMYV1NE,13.0,13.0,0.0,False
B17CAMYV1NE__B17NESVC1NE,B17CAMYV1NE,CYVB 17 1,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-01-17,2026-01-17,B17NESVC1NE,B17NESVC1NE,-15.0,-15.0,0.0,False
B17CAMYV1NE__B17NESVC2NE,B17CAMYV1NE,CYVB 17 1,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2025-11-22,2025-11-22,B17CAMYV1NE,B17CAMYV1NE,6.0,6.0,0.0,False
B17CAMYV1NE__B17PVJVB3NE,B17CAMYV1NE,CYVB 17 1,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-17,2026-01-17,B17CAMYV1NE,B17CAMYV1NE,7.0,7.0,0.0,False
B17CAMYV1NE__B17RRJVB2NE,B17CAMYV1NE,CYVB 17 1,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2025-11-22,2025-11-22,B17CAMYV1NE,B17CAMYV1NE,13.0,13.0,0.0,False
B17CAMYV1NE__B17RRJVB3NE,B17CAMYV1NE,CYVB 17 1,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-17,2026-01-17,B17CAMYV1NE,B17CAMYV1NE,19.0,19.0,0.0,False
B17CAMYV1NE__B17SYRVB1XL,B17CAMYV1NE,CYVB 17 1,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-18,2026-01-18,B17SYRVB1XL,B17SYRVB1XL,-12.0,-12.0,0.0,False
B17CAMYV1NE__B17TTVBC1NE,B17CAMYV1NE,CYVB 17 1,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-01-19,2026-01-19,B17TTVBC1NE,B17TTVBC1NE,-8.0,-8.0,0.0,False
B17CAMYV1NE__B17TTVBC2NE,B17CAMYV1NE,CYVB 17 1,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-18,2026-01-18,B17TTVBC2NE,B17TTVBC2NE,-18.0,-18.0,0.0,False
B17CAPIT1XL__B17CORE11GE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17CORE11GE,CORE Boys 17 Platinum,B17,1,2026-02-08,2026-02-08,B17CAPIT1XL,B17CAPIT1XL,8.0,8.0,0.0,False
B17CAPIT1XL__B17CSJVB1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17,1,2026-03-15,2026-03-15,B17CAPIT1XL,B17CAPIT1XL,20.0,20.0,0.0,False
B17CAPIT1XL__B17HKJVB1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17HKJVB1NE,Husky 17.1,B17,1,2026-03-15,2026-03-15,B17HKJVB1NE,B17HKJVB1NE,-15.0,-15.0,0.0,False
B17CAPIT1XL__B17MVPVA1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17MVPVA1NE,MVP BOS 17 Black,B17,1,2026-02-06,2026-02-06,B17CAPIT1XL,B17CAPIT1XL,17.0,17.0,0.0,False
B17CAPIT1XL__B17NESVC1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-03-14,2026-03-14,B17CAPIT1XL,B17CAPIT1XL,12.0,12.0,0.0,False
B17CAPIT1XL__B17NEVBC1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17NEVBC1NE,NEVBC Boys 17.1,B17,1,2025-12-21,2025-12-21,B17CAPIT1XL,B17CAPIT1XL,10.0,10.0,0.0,False
B17CAPIT1XL__B17NYCVA1GE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-02-07,2026-02-07,B17CAPIT1XL,B17CAPIT1XL,22.0,22.0,0.0,False
B17CAPIT1XL__B17SJJVB2NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17SJJVB2NE,SMASH Boys 17 Chaos,B17,1,2025-12-21,2025-12-21,B17CAPIT1XL,B17CAPIT1XL,5.0,5.0,0.0,False
B17CAPIT1XL__B17TTVBC2NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-03-14,2026-03-14,B17CAPIT1XL,B17CAPIT1XL,11.0,11.0,0.0,False
B17CAPIT1XL__B18118281XX,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18118281XX,PWVolleyball 18 1,MIXED,1,2026-01-17,2026-01-17,B17CAPIT1XL,B17CAPIT1XL,8.0,8.0,0.0,False
B17CAPIT1XL__B18BVJVB1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18BVJVB1NE,Blast 18 Fire,MIXED,1,2026-01-18,2026-01-18,B17CAPIT1XL,B17CAPIT1XL,10.0,10.0,0.0,False
B17CAPIT1XL__B18BVJVB2NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18BVJVB2NE,Blast 18 Blaze,MIXED,1,2026-01-17,2026-01-17,B17CAPIT1XL,B17CAPIT1XL,28.0,28.0,0.0,False
B17CAPIT1XL__B18LHVBC2NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18LHVBC2NE,LHV Boys 18-2 Blitz,MIXED,1,2026-01-18,2026-01-18,B17CAPIT1XL,B17CAPIT1XL,22.0,22.0,0.0,False
B17CAPIT1XL__B18NESVC1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18NESVC1NE,NE Storm 18 Thunder,MIXED,1,2026-01-19,2026-01-19,B17CAPIT1XL,B17CAPIT1XL,17.0,17.0,0.0,False
B17CAPIT1XL__B18PVJVB1NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18PVJVB1NE,PV Boys 18 1,MIXED,1,2025-12-20,2025-12-20,B17CAPIT1XL,B17CAPIT1XL,-2.0,-2.0,0.0,False
B17CAPIT1XL__B18SJJVB2NE,B17CAPIT1XL,CSVC 17 BIG SLIDE,B18SJJVB2NE,SMASH Boys 18's Force,MIXED,1,2025-12-20,2025-12-20,B17CAPIT1XL,B17CAPIT1XL,10.0,10.0,0.0,False
B17CAPIT2XL__B17LHVBC2NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,1,2026-01-17,2026-01-17,B17CAPIT2XL,B17CAPIT2XL,17.0,17.0,0.0,False
B17CAPIT2XL__B17LIFRY1GE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17LIFRY1GE,LI Fury 17 1,B17,1,2026-02-07,2026-02-07,B17LIFRY1GE,B17LIFRY1GE,-4.0,-4.0,0.0,False
B17CAPIT2XL__B17MVNER2NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17MVNER2NE,Meraki VB 17 2,B17,1,2026-03-14,2026-03-14,B17CAPIT2XL,B17CAPIT2XL,7.0,7.0,0.0,False
B17CAPIT2XL__B17MVPVA2NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2026-02-08,2026-02-08,B17MVPVA2NE,B17MVPVA2NE,4.0,4.0,0.0,False
B17CAPIT2XL__B17NESVC1NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-02-06,2026-02-06,B17NESVC1NE,B17NESVC1NE,-15.0,-15.0,0.0,False
B17CAPIT2XL__B17NESVC3NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17NESVC3NE,NE Storm 17 Wildfire,B17,1,2026-03-15,2026-03-15,B17NESVC3NE,B17NESVC3NE,7.0,7.0,0.0,False
B17CAPIT2XL__B17ROYAL1NO,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-06,2026-02-06,B17ROYAL1NO,B17ROYAL1NO,-15.0,-15.0,0.0,False
B17CAPIT2XL__B17RRJVB1NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2025-12-21,2025-12-21,B17RRJVB1NE,B17RRJVB1NE,-18.0,-18.0,0.0,False
B17CAPIT2XL__B17RRJVB3NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-03-14,2026-03-14,B17CAPIT2XL,B17CAPIT2XL,28.0,28.0,0.0,False
B17CAPIT2XL__B17SJJVB3NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2025-12-20,2025-12-20,B17SJJVB3NE,B17SJJVB3NE,-12.0,-12.0,0.0,False
B17CAPIT2XL__B17SPTMC3GE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17SPTMC3GE,Sportime 17 3,B17,1,2026-02-06,2026-02-06,B17SPTMC3GE,B17SPTMC3GE,-0.0,-0.0,0.0,False
B17CAPIT2XL__B17SPTMC4GE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-07,2026-02-07,B17CAPIT2XL,B17CAPIT2XL,19.0,19.0,0.0,False
B17CAPIT2XL__B17SYRVB1XL,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-18,2026-01-18,B17SYRVB1XL,B17SYRVB1XL,-17.0,-17.0,0.0,False
B17CAPIT2XL__B17TTVBC1NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-01-19,2026-01-19,B17TTVBC1NE,B17TTVBC1NE,-30.0,-30.0,0.0,False
B17CAPIT2XL__B17TTVBC2NE,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-18,2026-01-18,B17CAPIT2XL,B17CAPIT2XL,-4.0,-4.0,0.0,False
B17CAPIT2XL__B18SAVBC1XL,B17CAPIT2XL,CSVC 17 SKYLIGHT,B18SAVBC1XL,Sporting Albany Boys 18u,MIXED,1,2025-12-21,2025-12-21,B17CAPIT2XL,B17CAPIT2XL,0.0,0.0,0.0,False
B17CORE11GE__B17LCVBC1GE,B17CORE11GE,CORE Boys 17 Platinum,B17LCVBC1GE,Legacy Boys 17 National,B17,1,2026-02-07,2026-02-07,B17CORE11GE,B17CORE11GE,9.0,9.0,0.0,False
B17CORE11GE__B17MVPVA1NE,B17CORE11GE,CORE Boys 17 Platinum,B17MVPVA1NE,MVP BOS 17 Black,B17,1,2026-02-07,2026-02-07,B17CORE11GE,B17CORE11GE,13.0,13.0,0.0,False
B17CORE11GE__B17NYCVA1GE,B17CORE11GE,CORE Boys 17 Platinum,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-02-06,2026-02-06,B17CORE11GE,B17CORE11GE,12.0,12.0,0.0,False
B17CORE11GE__B17RAPTO1GE,B17CORE11GE,CORE Boys 17 Platinum,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-06,2026-02-06,B17CORE11GE,B17CORE11GE,22.0,22.0,0.0,False
B17CSJVB1NE__B17HKJVB1NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17HKJVB1NE,Husky 17.1,B17,1,2026-01-31,2026-01-31,B17HKJVB1NE,B17HKJVB1NE,-17.0,-17.0,0.0,False
B17CSJVB1NE__B17MVNER1NE,B17CSJVB1NE,MEVBC/CT STARS 17 1,B17MVNER1NE,Meraki VB 17 1,B17,1,2026-03-14,2026-03-14,B17CSJVB1NE,B17CSJVB1NE,7.0,7.0,0.0,False
